Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-000147,2017-12-13,2017-12-20,Same Day,C-5094,Customer 147,Corporate,United States,Columbus,Ohio,85570,East,P-81440,Office Supplies,Art,Product 147,458.31,3,0.08,109.69
ORD-000148,2018-08-31,2018-09-06,Second Class,C-8671,Customer 148,Corporate,United States,Houston,Ohio,44228,Central,P-85406,Technology,Copiers,Product 148,33.46,4,0.2,7.2
ORD-000149,2019-03-28,2019-04-04,First Class,C-6124,Customer 149,Corporate,United States,Columbus,Pennsylvania,53723,Central,P-53259,Furniture,Bookcases,Product 149,212.12,3,0.07,31.46
ORD-000150,2018-04-20,2018-04-28,First Class,C-4741,Customer 150,Home Office,United States,Houston,Texas,93044,South,P-57005,Technology,Copiers,Product 150,244.78,3,0.06,15.7
ORD-000151,2018-08-01,2018-08-02,First Class,C-7556,Customer 151,Home Office,United States,Chicago,Texas,46675,Central,P-96445,Office Supplies,Art,Product 151,80.11,1,0.29,-7.2
ORD-000152,2019-09-05,2019-09-11,Second Class,C-9822,Customer 152,Home Office,United States,Houston,New York,32952,East,P-36542,Furniture,Tables,Product 152,184.33,1,0.21,-12.4
ORD-000153,2017-02-09,2017-02-14,Standard Class,C-2637,Customer 153,Home Office,United States,Miami,Florida,87499,East,P-39528,Furniture,Chairs,Product 153,341.95,3,0.12,9.76
ORD-000154,2017-04-19,2017-04-25,Standard Class,C-5112,Customer 154,Consumer,United States,Chicago,Washington,47499,South,P-37429,Furniture,Furnishings,Product 154,376.69,4,0.08,44.11
ORD-000155,2019-02-19,2019-02-20,Standard Class,C-8122,Customer 155,Home Office,United States,Columbus,Texas,11291,East,P-40648,Furniture,Chairs,Product 155,55.59,1,0.18,-4.21
ORD-000156,2019-04-12,2019-04-16,First Class,C-1155,Customer 156,Consumer,United States,Columbus,Illinois,69855,South,P-83652,Technology,Copiers,Product 156,800.73,4,0.14,100.44
ORD-000157,2017-11-16,2017-11-23,Standard Class,C-4358,Customer 157,Home Office,United States,Seattle,Ohio,91062,South,P-92868,Office Supplies,Storage,Product 157,80.52,1,0.15,11.11
ORD-000158,2019-07-18,2019-07-21,Same Day,C-3384,Customer 158,Corporate,United States,Los Angeles,Illinois,16039,West,P-60582,Office Supplies,Binders,Product 158,14.47,3,0.04,3.0
ORD-000159,2018-04-21,2018-04-29,Same Day,C-8188,Customer 159,Corporate,United States,Los Angeles,Ohio,26494,East,P-94478,Technology,Copiers,Product 159,145.1,3,0.0,18.86
ORD-000160,2019-12-18,2019-12-26,Standard Class,C-2569,Customer 160,Consumer,United States,Columbus,Pennsylvania,82408,Central,P-82186,Furniture,Furnishings,Product 160,218.45,2,0.08,32.76
ORD-000161,2019-02-20,2019-02-25,Standard Class,C-4204,Customer 161,Consumer,United States,Columbus,Illinois,14315,West,P-72094,Furniture,Tables,Product 161,64.98,1,0.08,11.23
ORD-000162,2019-10-08,2019-10-10,Second Class,C-5167,Customer 162,Home Office,United States,Miami,Pennsylvania,88623,Central,P-62328,Technology,Machines,Product 162,245.82,2,0.0,88.57
ORD-000163,2019-12-25,2019-12-26,Same Day,C-5008,Customer 163,Corporate,United States,Chicago,Texas,65639,West,P-26060,Office Supplies,Art,Product 163,281.38,3,0.11,34.25
ORD-000164,2019-10-12,2019-10-18,Standard Class,C-3919,Customer 164,Consumer,United States,Columbus,California,28895,West,P-24852,Furniture,Furnishings,Product 164,685.28,5,0.0,240.34
ORD-000165,2018-05-05,2018-05-07,Standard Class,C-1468,Customer 165,Home Office,United States,Miami,Illinois,56250,Central,P-21867,Office Supplies,Art,Product 165,315.18,3,0.02,84.0
ORD-000166,2017-01-17,2017-01-19,Second Class,C-8952,Customer 166,Corporate,United States,Seattle,Washington,32092,West,P-79833,Technology,Machines,Product 166,426.35,5,0.08,68.51
ORD-000167,2019-01-06,2019-01-07,Second Class,C-8738,Customer 167,Corporate,United States,Chicago,Washington,52933,South,P-95453,Furniture,Tables,Product 167,669.49,4,0.12,62.79
ORD-000168,2017-06-09,2017-06-17,Second Class,C-5243,Customer 168,Consumer,United States,Miami,Illinois,92973,Central,P-24342,Technology,Machines,Product 168,294.77,5,0.16,67.25
ORD-000169,2018-06-16,2018-06-18,Same Day,C-3371,Customer 169,Home Office,United States,Philadelphia,Ohio,59961,Central,P-29204,Technology,Copiers,Product 169,153.83,3,0.09,50.65
ORD-000170,2019-05-07,2019-05-14,First Class,C-3703,Customer 170,Corporate,United States,New York,Washington,78886,West,P-85765,Office Supplies,Art,Product 170,439.54,3,0.18,33.2
ORD-000171,2018-12-30,2019-01-04,Standard Class,C-2935,Customer 171,Consumer,United States,New York,California,32964,East,P-52424,Technology,Copiers,Product 171,891.31,5,0.06,241.71
ORD-000172,2019-06-03,2019-06-07,Same Day,C-1959,Customer 172,Consumer,United States,New York,Illinois,51842,West,P-53084,Technology,Phones,Product 172,8.4,2,0.16,-0.45
ORD-000173,2017-06-23,2017-06-25,Same Day,C-9379,Customer 173,Consumer,United States,Seattle,California,57893,South,P-89131,Technology,Phones,Product 173,241.54,2,0.21,1.39
ORD-000174,2017-01-11,2017-01-19,Standard Class,C-1234,Customer 174,Consumer,United States,Chicago,California,76538,South,P-71583,Furniture,Furnishings,Product 174,396.85,3,0.29,18.13
ORD-000175,2019-12-24,2019-12-29,Same Day,C-7283,Customer 175,Corporate,United States,Los Angeles,New York,86612,East,P-90978,Office Supplies,Art,Product 175,485.0,5,0.05,127.19
ORD-000176,2018-09-17,2018-09-25,First Class,C-6956,Customer 176,Corporate,United States,Miami,Ohio,10881,West,P-86557,Technology,Copiers,Product 176,71.45,1,0.2,7.82
ORD-000177,2017-06-07,2017-06-12,Second Class,C-3741,Customer 177,Corporate,United States,Columbus,Texas,25946,West,P-26300,Furniture,Chairs,Product 177,322.02,4,0.24,-45.16
ORD-000178,2017-04-04,2017-04-09,Standard Class,C-1929,Customer 178,Home Office,United States,Chicago,Texas,61123,South,P-20374,Technology,Phones,Product 178,377.94,3,0.17,-13.95
ORD-000179,2019-01-01,2019-01-08,First Class,C-1021,Customer 179,Corporate,United States,Columbus,Washington,33905,South,P-44927,Technology,Phones,Product 179,398.42,4,0.01,43.14
ORD-000180,2018-11-07,2018-11-09,Same Day,C-8446,Customer 180,Corporate,United States,Miami,Washington,16686,Central,P-10785,Office Supplies,Paper,Product 180,291.85,4,0.3,-51.48
ORD-000181,2017-03-14,2017-03-21,First Class,C-5276,Customer 181,Home Office,United States,Miami,Pennsylvania,42960,South,P-86488,Furniture,Chairs,Product 181,216.45,2,0.02,78.8
ORD-000182,2019-03-09,2019-03-11,First Class,C-2673,Customer 182,Corporate,United States,Miami,Texas,37059,West,P-60296,Furniture,Furnishings,Product 182,262.72,2,0.02,69.91
ORD-000183,2017-04-06,2017-04-09,Standard Class,C-4361,Customer 183,Consumer,United States,Seattle,Washington,21982,East,P-58593,Furniture,Bookcases,Product 183,254.58,2,0.03,31.74
ORD-000184,2017-06-22,2017-06-25,Second Class,C-9448,Customer 184,Consumer,United States,New York,Washington,58965,East,P-23286,Office Supplies,Binders,Product 184,332.63,2,0.11,34.09
ORD-000185,2019-08-14,2019-08-18,First Class,C-9875,Customer 185,Home Office,United States,Houston,Florida,21731,Central,P-16305,Technology,Machines,Product 185,106.76,1,0.14,27.5
ORD-000186,2018-07-22,2018-07-29,Second Class,C-5101,Customer 186,Home Office,United States,Chicago,Ohio,12446,West,P-50848,Office Supplies,Binders,Product 186,333.52,5,0.04,115.83
ORD-000187,2019-04-01,2019-04-06,First Class,C-4090,Customer 187,Corporate,United States,New York,Ohio,19210,West,P-10017,Furniture,Tables,Product 187,8.71,2,0.13,2.6
ORD-000188,2017-03-18,2017-03-19,Second Class,C-8510,Customer 188,Home Office,United States,Columbus,Pennsylvania,34020,West,P-19278,Office Supplies,Binders,Product 188,21.23,2,0.17,2.26
ORD-000189,2017-04-16,2017-04-17,Standard Class,C-4205,Customer 189,Home Office,United States,New York,New York,89230,East,P-57995,Furniture,Chairs,Product 189,689.43,5,0.12,194.48
ORD-000190,2017-03-14,2017-03-21,First Class,C-8650,Customer 190,Corporate,United States,Los Angeles,Texas,14026,Central,P-47318,Office Supplies,Paper,Product 190,193.98,4,0.11,15.17
ORD-000191,2017-11-04,2017-11-12,Standard Class,C-2451,Customer 191,Corporate,United States,Chicago,California,67061,West,P-15404,Furniture,Chairs,Product 191,274.42,3,0.1,44.01
ORD-000192,2018-04-08,2018-04-11,Standard Class,C-9395,Customer 192,Consumer,United States,Chicago,Ohio,39629,Central,P-97368,Technology,Machines,Product 192,300.51,3,0.16,85.08
ORD-000193,2017-03-18,2017-03-26,Same Day,C-1977,Customer 193,Home Office,United States,Houston,Pennsylvania,29950,West,P-27290,Office Supplies,Paper,Product 193,151.6,1,0.14,14.02
ORD-000194,2017-06-23,2017-06-26,First Class,C-5130,Customer 194,Consumer,United States,Houston,Texas,99986,West,P-20809,Furniture,Tables,Product 194,84.32,4,0.08,17.74
ORD-000195,2019-10-21,2019-10-27,Standard Class,C-4250,Customer 195,Home Office,United States,Miami,Texas,43625,East,P-72791,Office Supplies,Storage,Product 195,363.07,2,0.18,83.9
ORD-000196,2018-04-28,2018-05-04,Second Class,C-2694,Customer 196,Home Office,United States,New York,Illinois,81594,East,P-61394,Technology,Machines,Product 196,264.85,5,0.0,55.61
ORD-000197,2019-07-16,2019-07-24,Second Class,C-1280,Customer 197,Home Office,United States,Seattle,Illinois,85495,East,P-12488,Technology,Copiers,Product 197,108.63,4,0.32,-30.81
ORD-000198,2017-12-19,2017-12-22,Standard Class,C-3653,Customer 198,Home Office,United States,Miami,New York,54058,East,P-68471,Technology,Machines,Product 198,184.65,1,0.13,51.0
ORD-000199,2019-04-30,2019-05-03,First Class,C-8349,Customer 199,Home Office,United States,Houston,Washington,66117,South,P-98864,Furniture,Tables,Product 199,105.28,1,0.05,24.67
ORD-000200,2019-09-13,2019-09-18,Standard Class,C-8784,Customer 200,Consumer,United States,Philadelphia,New York,94120,South,P-33758,Furniture,Bookcases,Product 200,609.63,4,0.09,177.35
ORD-000201,2019-02-04,2019-02-05,Second Class,C-9992,Customer 201,Consumer,United States,Philadelphia,California,61090,South,P-23936,Furniture,Bookcases,Product 201,139.82,2,0.15,-0.76
ORD-000202,2017-03-26,2017-04-03,Standard Class,C-7860,Customer 202,Consumer,United States,Columbus,Pennsylvania,11196,Central,P-24306,Technology,Accessories,Product 202,303.32,2,0.1,54.17
ORD-000203,2019-01-06,2019-01-12,Same Day,C-2509,Customer 203,Consumer,United States,Philadelphia,Texas,92046,South,P-49517,Technology,Accessories,Product 203,83.39,1,0.05,12.95
ORD-000204,2019-12-07,2019-12-09,Second Class,C-2624,Customer 204,Home Office,United States,Houston,Illinois,89759,West,P-54627,Technology,Machines,Product 204,124.48,1,0.15,-2.2
ORD-000205,2017-02-05,2017-02-13,First Class,C-7682,Customer 205,Home Office,United States,Houston,Texas,12228,Central,P-31378,Technology,Accessories,Product 205,637.78,5,0.11,-0.88
ORD-000206,2019-05-17,2019-05-25,Standard Class,C-3191,Customer 206,Consumer,United States,Philadelphia,Texas,49491,South,P-33993,Furniture,Tables,Product 206,258.24,3,0.02,98.66
ORD-000207,2017-03-03,2017-03-10,Same Day,C-5321,Customer 207,Home Office,United States,Chicago,California,19583,West,P-73930,Office Supplies,Paper,Product 207,289.82,2,0.32,-41.85
ORD-000208,2019-06-29,2019-07-03,Same Day,C-9273,Customer 208,Consumer,United States,New York,New York,29777,Central,P-14154,Furniture,Chairs,Product 208,521.95,4,0.11,43.55
ORD-000209,2017-11-26,2017-12-04,Second Class,C-7085,Customer 209,Corporate,United States,Philadelphia,Pennsylvania,15469,Central,P-35108,Technology,Copiers,Product 209,136.0,1,0.1,27.42
ORD-000210,2018-03-03,2018-03-11,Same Day,C-7021,Customer 210,Consumer,United States,Houston,Florida,49026,East,P-89154,Technology,Accessories,Product 210,494.83,3,0.02,50.88
ORD-000211,2018-09-24,2018-10-01,Second Class,C-6946,Customer 211,Corporate,United States,Miami,Pennsylvania,42036,South,P-61752,Technology,Phones,Product 211,323.26,5,0.17,60.33
ORD-000212,2018-01-04,2018-01-06,Standard Class,C-9429,Customer 212,Consumer,United States,Columbus,California,79244,West,P-65278,Technology,Phones,Product 212,318.98,4,0.31,-2.52
ORD-000213,2019-06-27,2019-07-01,First Class,C-7775,Customer 213,Consumer,United States,Houston,California,59193,South,P-80887,Office Supplies,Paper,Product 213,312.97,2,0.09,50.21
ORD-000214,2019-09-09,2019-09-15,First Class,C-1367,Customer 214,Home Office,United States,Seattle,Illinois,98122,West,P-74388,Furniture,Chairs,Product 214,4.33,1,0.13,1.06
ORD-000215,2018-04-30,2018-05-07,Standard Class,C-9899,Customer 215,Corporate,United States,Los Angeles,Texas,69278,South,P-33688,Technology,Machines,Product 215,695.44,5,0.18,-66.56
ORD-000216,2019-03-26,2019-03-27,Standard Class,C-4673,Customer 216,Home Office,United States,Columbus,Ohio,15655,East,P-11134,Office Supplies,Storage,Product 216,666.93,4,0.03,108.31
ORD-000217,2017-09-30,2017-10-03,Same Day,C-3026,Customer 217,Corporate,United States,Miami,Illinois,11281,East,P-30224,Office Supplies,Storage,Product 217,114.88,1,0.03,43.89
ORD-000218,2019-02-02,2019-02-05,First Class,C-8384,Customer 218,Corporate,United States,Chicago,Washington,43777,East,P-31433,Furniture,Chairs,Product 218,235.57,2,0.01,46.58
ORD-000219,2018-11-26,2018-11-28,Standard Class,C-9074,Customer 219,Corporate,United States,Philadelphia,Florida,80982,Central,P-15472,Furniture,Tables,Product 219,188.67,5,0.16,-4.88
ORD-000220,2019-10-20,2019-10-23,Second Class,C-5918,Customer 220,Corporate,United States,Houston,Texas,28702,South,P-72510,Technology,Phones,Product 220,266.96,2,0.21,34.39
ORD-000221,2019-11-08,2019-11-09,First Class,C-3366,Customer 221,Corporate,United States,Chicago,Illinois,26236,West,P-62687,Technology,Phones,Product 221,92.97,4,0.19,10.21
ORD-000222,2019-04-28,2019-04-30,First Class,C-6491,Customer 222,Consumer,United States,Philadelphia,Florida,34470,South,P-72226,Technology,Copiers,Product 222,429.39,3,0.1,93.85
ORD-000223,2018-06-16,2018-06-20,Second Class,C-2606,Customer 223,Corporate,United States,Seattle,New York,46115,South,P-61884,Technology,Copiers,Product 223,86.4,4,0.09,26.68
ORD-000224,2017-12-11,2017-12-17,First Class,C-9272,Customer 224,Home Office,United States,Los Angeles,Ohio,70405,South,P-84628,Office Supplies,Art,Product 224,174.05,2,0.23,12.69
ORD-000225,2018-09-07,2018-09-15,Standard Class,C-2356,Customer 225,Corporate,United States,Los Angeles,Texas,59819,Central,P-77732,Furniture,Bookcases,Product 225,30.99,4,0.07,10.07
ORD-000226,2017-03-18,2017-03-21,Standard Class,C-6264,Customer 226,Home Office,United States,Philadelphia,Texas,86742,West,P-63983,Office Supplies,Binders,Product 226,410.66,3,0.16,109.92
ORD-000227,2017-11-14,2017-11-22,Same Day,C-8059,Customer 227,Corporate,United States,New York,New York,82803,East,P-59533,Office Supplies,Binders,Product 227,343.0,4,0.24,-32.92
ORD-000228,2018-04-22,2018-04-29,Same Day,C-6072,Customer 228,Corporate,United States,New York,Ohio,57981,East,P-44271,Office Supplies,Paper,Product 228,95.01,1,0.05,17.04
ORD-000229,2019-04-05,2019-04-07,Standard Class,C-8288,Customer 229,Home Office,United States,Los Angeles,New York,70388,Central,P-96532,Office Supplies,Paper,Product 229,183.36,3,0.16,-12.52
ORD-000230,2019-06-24,2019-06-25,First Class,C-4210,Customer 230,Home Office,United States,Los Angeles,Illinois,47544,Central,P-97108,Furniture,Furnishings,Product 230,32.46,1,0.06,9.61
ORD-000231,2017-06-10,2017-06-17,Second Class,C-5333,Customer 231,Consumer,United States,Seattle,Washington,29302,Central,P-14223,Office Supplies,Storage,Product 231,118.26,3,0.2,17.49
ORD-000232,2017-02-07,2017-02-10,Second Class,C-8211,Customer 232,Corporate,United States,Seattle,Texas,29557,South,P-47096,Technology,Accessories,Product 232,171.86,2,0.21,-10.99
ORD-000233,2019-01-03,2019-01-05,Second Class,C-3504,Customer 233,Consumer,United States,Chicago,California,57069,West,P-45400,Office Supplies,Binders,Product 233,610.41,5,0.1,157.48
ORD-000234,2019-04-24,2019-04-28,Second Class,C-6783,Customer 234,Consumer,United States,Los Angeles,Illinois,77767,Central,P-48445,Technology,Copiers,Product 234,307.26,2,0.12,34.11
ORD-000235,2017-08-28,2017-08-30,Same Day,C-3567,Customer 235,Corporate,United States,Seattle,Washington,22857,South,P-97525,Furniture,Chairs,Product 235,356.29,4,0.01,128.52
ORD-000236,2018-10-30,2018-11-01,Second Class,C-3484,Customer 236,Corporate,United States,Philadelphia,Ohio,16125,Central,P-90670,Office Supplies,Binders,Product 236,9.55,2,0.04,1.4
ORD-000237,2019-01-09,2019-01-12,Standard Class,C-1097,Customer 237,Home Office,United States,Chicago,California,30111,East,P-64320,Technology,Copiers,Product 237,193.82,2,0.0,73.23
ORD-000238,2019-06-07,2019-06-13,First Class,C-4831,Customer 238,Home Office,United States,New York,California,32094,West,P-22065,Furniture,Chairs,Product 238,90.32,4,0.1,2.03
ORD-000239,2018-07-04,2018-07-06,Second Class,C-9124,Customer 239,Home Office,United States,New York,Illinois,92082,Central,P-35453,Furniture,Tables,Product 239,155.28,1,0.18,-8.15
ORD-000240,2017-09-20,2017-09-23,Same Day,C-1176,Customer 240,Consumer,United States,Columbus,Washington,13990,South,P-19849,Office Supplies,Art,Product 240,81.29,1,0.19,-4.19
ORD-000241,2019-06-22,2019-06-29,Same Day,C-4732,Customer 241,Consumer,United States,Philadelphia,New York,27073,Central,P-99623,Technology,Accessories,Product 241,357.12,5,0.12,111.57
ORD-000242,2017-12-04,2017-12-08,Same Day,C-5194,Customer 242,Consumer,United States,Chicago,Florida,68372,Central,P-25410,Office Supplies,Storage,Product 242,283.51,4,0.06,87.14
ORD-000243,2018-09-12,2018-09-18,Second Class,C-3468,Customer 243,Home Office,United States,Los Angeles,Washington,71644,South,P-74360,Office Supplies,Binders,Product 243,373.26,3,0.17,80.02
ORD-000244,2017-02-15,2017-02-19,Second Class,C-4153,Customer 244,Home Office,United States,Houston,California,64729,East,P-67838,Office Supplies,Binders,Product 244,459.72,3,0.0,127.68
ORD-000245,2019-09-20,2019-09-21,Same Day,C-4457,Customer 245,Consumer,United States,Columbus,Illinois,22208,South,P-17743,Office Supplies,Storage,Product 245,8.55,2,0.15,0.96
ORD-000246,2019-10-30,2019-11-03,Standard Class,C-2820,Customer 246,Home Office,United States,Chicago,Washington,66652,Central,P-60027,Furniture,Furnishings,Product 246,847.37,5,0.14,103.5
ORD-000247,2018-05-09,2018-05-13,Standard Class,C-9700,Customer 247,Corporate,United States,Columbus,California,69963,West,P-62646,Office Supplies,Storage,Product 247,124.42,2,0.0,36.83
ORD-000248,2017-05-30,2017-06-05,Second Class,C-5221,Customer 248,Consumer,United States,Chicago,Florida,95722,Central,P-23879,Technology,Copiers,Product 248,108.1,2,0.25,19.58
ORD-000249,2017-01-17,2017-01-25,Standard Class,C-7391,Customer 249,Home Office,United States,New York,Washington,85695,East,P-94644,Office Supplies,Storage,Product 249,598.56,5,0.08,64.74
ORD-000250,2019-04-20,2019-04-21,Standard Class,C-1448,Customer 250,Consumer,United States,Houston,Illinois,37528,West,P-98365,Furniture,Tables,Product 250,478.86,5,0.13,74.44
